target,theta,thetad,tau,dm,da,db
-5.054007867900486839e-02,-1.150441001246211403e+00,5.747497126284080160e-01,-2.468055920355938238e+00,1.010202241001439516e+00,1.221733373577944981e+00,8.188617868063010619e-01
5.371277835103743792e-01,1.200916888864321797e-01,-3.282992816913849476e-01,-2.568670055796372864e+01,1.066250500032296156e+00,1.081914842309923186e+00,1.754412022636984148e+00
-6.521345297651083284e-01,2.604287663078684312e-01,3.647443101763548357e-01,-1.848853758559448934e+01,1.081468633351900577e+00,1.310264074075856655e+00,1.226390620998909720e+00
3.273015235372926934e-01,7.849741024619778795e-02,-8.471849474969040950e-01,-1.631698951600657566e+01,1.839774792601315268e+00,9.859875306150165386e-01,1.157212832552653170e+00
-1.648900768086769275e-01,9.016757872823530917e-01,1.004423088027320388e+00,3.823768013261771959e+00,1.357414088599965929e+00,1.673844724453045663e+00,1.002105895737070318e+00
2.900599120045460610e-01,1.677270365161591392e-01,1.640994267243417737e-01,-2.040153474252647925e+00,1.316536085149879298e+00,1.375729946155331618e+00,1.185009752710272535e+00
-2.095740781724805268e-01,-2.827680133696729992e-01,1.179431224371535469e+00,3.414098066085919925e-01,1.467527307088211330e+00,1.539141734593436839e+00,1.450211813249072668e+00
9.073496921146800842e-02,8.859904541880710138e-02,4.269764443064989479e-01,9.717126892113755687e+00,1.587542907281111582e+00,1.227324348976768675e+00,1.299189596886088927e+00
-5.028195086862853325e-01,-1.143873539982794840e-01,6.823021104068831555e-01,4.822715835499284509e+00,8.620490591339100561e-01,1.466911194637794180e+00,1.497021907502582794e+00
-1.229336052799295254e-01,2.091864963729737348e-01,1.394981829678625829e+00,-1.662582650068417678e+01,1.786623061962838266e+00,1.144111030430192022e+00,1.161083730394942171e+00
5.502613198716896914e-01,9.983641334949581170e-01,9.337582803384200103e-01,-1.707876860708915645e+00,1.561795844647455800e+00,1.013564083421036877e+00,1.772825159418637497e+00
4.597402209557938102e-01,-5.300416596391336332e-01,6.058983131225668117e-01,-1.929674444231841690e+01,1.454033222878313047e+00,1.604602340714563979e+00,1.401914824888985445e+00
-2.952020606272922482e-02,-3.771961715281715866e-01,1.710858472223274473e-01,1.794056802305477305e+01,1.851302174975432591e+00,1.395199724848394718e+00,1.702071776539921366e+00
2.515062940852524909e-01,2.661342787428379042e-01,-1.298942418515293962e-01,-4.477775029340908541e-01,1.164938168294015641e+00,9.453999664125066760e-01,1.523996369844924814e+00
9.056497336264566211e-01,-2.783905691546048611e-01,-5.647626140195627364e-02,2.882648967084506353e+01,6.975150274100133663e-01,1.012990842227168065e+00,1.061761114365365577e+00
1.151259117617480898e+00,-7.252664114625352321e-01,7.925775085852455604e-01,2.612928368159368464e+00,1.486930768962267946e+00,1.498026480373742197e+00,1.303798233680526053e+00
2.528768514088238217e-01,-1.095110113440048681e-02,-5.169655734824348814e-01,-2.043521636588528523e+01,1.502257887070749254e+00,1.587388223677189680e+00,1.446332487574521819e+00
5.208106769945668457e-01,-2.737046774387861259e-01,2.010544562461105134e-01,-1.325702899984711358e+01,1.506970129220046140e+00,1.146651162931570322e+00,1.266355555853541537e+00
3.163861078512756331e-01,3.338803101248904448e-01,-3.570362674985612661e-01,1.172599270482353440e+01,1.678025209697970643e+00,1.191228116250534264e+00,1.139821695841408022e+00
-8.480987312570376080e-01,6.379678724721069560e-01,4.108050943018765611e-01,-7.395261389787684436e+00,1.590190690283974417e+00,8.333139491705489066e-01,1.608982115966748561e+00
-1.225170392047418566e-01,1.722497798813646952e-01,-3.402756067915876925e-01,2.897942894384788204e+01,2.346384098248346817e+00,1.732145232652569478e+00,1.512567754179218182e+00
-1.180404835463619434e-01,3.984136648613143539e-01,6.562232742892708526e-01,4.466125762908834673e+00,9.762237484552103162e-01,1.395959353453831930e+00,1.404892025590239291e+00
-1.211302858905587559e-01,2.275186283843225743e-01,-8.476715099309743706e-02,1.562705936245013127e+01,1.026283582320796084e+00,1.250957757504680634e+00,1.341541817381866508e+00
2.947018010670660604e-01,-1.622481015662218529e-01,4.880734053873572731e-01,1.049455396285763520e+01,1.664984530551360864e+00,9.566598594981128301e-01,1.436361878796864611e+00
1.578083764443547476e-01,1.063081355964764496e-01,-1.051583151391536214e-01,1.317208773697886137e+01,1.535467897812756277e+00,1.218726441135188354e+00,1.245291705494335543e+00
3.569657168748990861e-01,2.065226411165941300e-01,9.398011354187275623e-01,1.591451576404120694e+01,1.089126012728896198e+00,1.951949329891891294e+00,1.485351482069530382e+00
3.381571746482133212e-01,-9.953796439711325161e-02,-5.090588765354856493e-01,-4.427072542498209806e+00,1.077622797013470413e+00,9.682458482699924929e-01,1.399014355943167809e+00
3.692566672852443110e-01,-5.835781401362373222e-01,4.837402648181218789e-01,-7.908742425899383477e+00,1.421405205279729467e+00,1.276747998823121621e+00,1.735496833285788965e+00
2.262392970548900428e-01,2.634476065080860185e-01,3.956096330565552210e-01,-1.808058225738022884e+00,1.539322803642245496e+00,1.633550451662337144e+00,9.613324933299446373e-01
6.121948904034687361e-02,9.856548882967371139e-02,-2.801893955405516112e-01,-1.322359849459827075e+01,6.911904233582978341e-01,1.456538361334040133e+00,9.877481972179693592e-01
-5.857071342500183575e-02,-1.362341400898420540e-01,1.188702716813660354e+00,-1.373793085959589000e+01,1.495652302924766808e+00,1.364291372531949875e+00,1.178927238547227807e+00
-2.172763443116229598e-01,2.594109976144954866e-01,-3.078704790924358115e-02,-2.401277564717491941e+01,1.373678160603686749e+00,1.419415487909746476e+00,1.050737198804853945e+00
3.698247526450806344e-01,8.096898463850034089e-01,-4.666015120434954810e-01,3.004874499289193679e+01,1.669906833760690823e+00,1.151691711452630384e+00,1.607006893621813814e+00
-1.110344676620812487e+00,6.839642560408236704e-01,3.164320939238369212e-01,2.496893995597093507e+01,1.506400636014550543e+00,9.050963700202028228e-01,1.429186793622722718e+00
4.415955713170820474e-01,1.250324379806607267e+00,-2.647993468077978196e-01,-2.295663557442999192e+01,1.237200650870462715e+00,1.418197250319165326e+00,1.242095034153040567e+00
-1.292206797571513188e-01,-6.931469181317987394e-01,4.959351786998005274e-01,-2.222286281445551737e+00,9.090844416241790071e-01,1.363592359023868106e+00,9.981825080899159319e-01
1.365862041994532483e-01,3.188955517011637930e-02,1.453097043954803269e-01,1.981474016400675353e+01,1.453327300401209277e+00,1.216662681673302160e+00,1.367456493435290854e+00
-3.925729542325685495e-01,4.489154175635057809e-01,5.774668368816354702e-01,1.362848981369369739e+01,1.735251033601956649e+00,1.018714137268031950e+00,1.395510186356993643e+00
4.490144113798896219e-01,-8.899831707483311927e-02,-4.041440544906957366e-01,-1.102293090340534398e+01,1.122397665978749348e+00,1.316713598203105517e+00,1.707401016569251473e+00
-1.667802335139887404e-01,9.834613997660720530e-01,-5.576412639090703310e-02,1.058406277695659803e+01,1.151892560199193616e+00,1.172926491702579233e+00,9.394495621942940966e-01
-3.124523287848505748e-01,-5.090456364775998166e-01,1.014530439838318365e+00,1.759404169663123696e+01,7.042061954927092415e-01,1.770779526894554090e+00,1.757809162920143775e+00
8.543470733228062386e-01,1.489830267082471460e-01,-8.279352867239481162e-02,-2.163199990279336848e+00,1.531200048367568511e+00,1.329273165226594999e+00,5.496363544051572347e-01
2.897128289709489102e-01,-1.271919614532893705e+00,7.392757264908126347e-01,-2.750441280032989155e+01,1.162576321576880956e+00,1.384978089143505509e+00,1.012476438544807067e+00
-6.478673244943707887e-01,-1.403656512589689098e-01,7.115750453027178679e-01,6.339323534173986197e+00,1.280477261358541341e+00,1.205019395194372178e+00,1.468406762400778609e+00
1.066157100925586798e+00,-4.652543530922119142e-01,3.014487954080661281e-01,-5.277493957169940408e+00,1.548790483562960008e+00,1.375635631939120529e+00,1.731396748577753053e+00
-8.428618538354717415e-01,-1.085828226486131171e-01,2.924602209041158307e-01,-3.869642902193057665e+01,1.325043846399586611e+00,1.019112433286293085e+00,1.705139952710323037e+00
-1.486401753404847370e-01,-3.452324469695759040e-02,5.034334857616725722e-01,-2.730161520309392031e+01,1.810690765967053695e+00,1.786946639029192818e+00,1.391744947291189360e+00
-2.222184348783324548e-01,5.362451792994438193e-03,1.103230666851345410e+00,3.378378723272490447e+01,1.886391022139448426e+00,1.509086472595909889e+00,7.671218487136348685e-01
5.644748176763192404e-01,-1.237840095534913504e-01,1.820607350716639372e+00,-1.869759345172321119e+01,9.670158160307232853e-01,1.824355582290311917e+00,1.129300941984739959e+00
-1.487588253272259242e-01,-1.645792219810870982e-01,1.012969365117179610e+00,-1.944892683258688137e+01,1.328713332522849067e+00,1.504311343057961992e+00,8.117565668265190881e-01
6.623306778559325814e-01,-3.564593519851315118e-01,-3.071329320583385258e-01,-1.231542509392294704e+00,1.452184769607966830e+00,1.771303056819541588e+00,1.083779016172463638e+00
-7.953458045618415628e-01,-7.945373309128074268e-01,-3.393056285338430511e-02,-8.623057500741992953e+00,1.377671616637107244e+00,1.813443513004678209e+00,9.937728468626468858e-01
-2.135547902927137087e-01,3.165969164869664176e-02,3.918742720356263587e-01,1.532333597827730465e+01,1.046886782114955894e+00,1.251806501500826618e+00,1.218097974221737934e+00
-4.298585688867227056e-02,8.432201388956284127e-01,-3.682939713093022482e-01,-9.453977197914120723e+00,7.315845288002137403e-01,1.501223841609968579e+00,1.044421049497912923e+00
6.155058584527466348e-01,3.753058885057220517e-01,1.048197822890032799e-01,-7.019781323275715579e-01,1.728072270885430806e+00,1.355803446215824826e+00,8.929833981278086918e-01
-2.947830041127780243e-01,-1.169282091779018894e-02,1.782322031969683751e+00,5.867476143775772535e+00,1.448522049638454101e+00,1.407227654297903641e+00,1.248217014145536874e+00
9.463266273303467813e-01,1.007430312739901801e+00,6.860108285211533596e-01,-4.035732314826135259e+00,9.880561842048511956e-01,1.516218931885781940e+00,1.461995984835533946e+00
1.791457106459904747e+00,9.551848149324955461e-02,1.861636261248815483e-01,2.161489585523280521e+00,1.714839670664021432e+00,1.433671598374793632e+00,1.838633255498918873e+00
-3.723233383497903670e-02,-6.127917388841825908e-01,1.352364163746954395e-01,1.479592286895895192e+01,1.481899164128716473e+00,1.231821290941016445e+00,1.423475356643951528e+00
1.311928988719199829e+00,8.892875619224999140e-01,7.591550343094554121e-01,1.007593761188226544e+01,1.578791312660488666e+00,1.498012377961716934e+00,1.887796740851406030e+00
-3.083009048374963923e-01,1.560702599840714244e+00,-2.142695764145967005e-02,2.751657722855570753e+01,7.720010256207535670e-01,1.235264919047514454e+00,1.202044249279243804e+00
1.824886407415568859e-02,2.114378283904716493e-02,2.636305222080314592e-01,6.756917178621236530e+00,7.065092571501584429e-01,1.094536760400035780e+00,1.496096393010575953e+00
-1.633465304166714371e-01,1.162062315036104659e-01,1.792493014784402872e-01,-6.127852661062867412e+00,1.388092741516279149e+00,1.200586667940308105e+00,1.059992715719413559e+00
3.220224454690661514e-02,1.147386856083413703e-01,-9.172283047444862447e-02,-9.304927741683426845e+00,1.841439993129946329e+00,1.679271369701111238e+00,1.829400572917557533e+00
5.329786556187326996e-01,2.113924355775282093e-01,-6.726052798792053755e-01,-1.213106090532002135e+01,9.845833101216500127e-01,1.306840176555388755e+00,1.625792631401647759e+00
-1.400195389188769179e-01,1.092464511687867290e+00,7.320594459812053145e-01,-2.817781483556897726e+01,1.528686572729043291e+00,1.177127551394632876e+00,1.759237294751420988e+00
4.464139468094313057e-01,7.854121381788958800e-01,-4.264242627570551392e-01,9.485397282939556973e+00,1.289183097445465886e+00,1.268036612184120449e+00,1.433729518738758868e+00
9.337768651933860131e-02,-5.654070053200904722e-01,2.524733532574520711e-01,-1.304371109765583014e+01,1.093876375439247095e+00,1.309170266216825862e+00,1.672260715511178830e+00
4.088495388014238840e-01,1.031138102750331242e+00,2.719522237154706201e-01,-5.690901225888916892e-01,1.186012160159260143e+00,8.699695848599354742e-01,9.501771313939104679e-01
-3.629072770952262439e-01,-1.592572967473937506e-02,1.967608837776564368e-01,1.696477010697377708e+01,1.755502223114500771e+00,1.427193671477002157e+00,1.363778947037989298e+00
-2.510559285512217742e-01,-2.568452306349912617e-01,-2.652212438283463314e-01,1.481622405718728253e+01,1.439964227541491226e+00,1.693907277051637905e+00,1.195930609167858316e+00
4.517961815850696228e-01,1.232378783103658337e+00,-8.425828577226633642e-02,-1.006282768938540251e+01,1.323570803962999642e+00,8.883672345399235004e-01,6.790390202867980785e-01
2.737095884187544792e-01,-1.048572632155190670e-01,-3.236536388421622501e-01,-6.485092358643552934e+00,1.731567522131339132e+00,1.232933754593161124e+00,1.200877500514186513e+00
-4.573098815026190034e-02,-2.543347656503185950e-01,9.987040710470341809e-01,4.298120068220092627e+00,1.056594306275834727e+00,9.636067285099104707e-01,1.105479590967060277e+00
-2.188854221333477457e-01,6.461545709917341229e-01,-3.285149758078121374e-01,7.045149893444971667e+00,9.226179352246721699e-01,1.506949025914438245e+00,1.311435661291591392e+00
6.095394411772282472e-01,3.844120403028076782e-01,3.138228095423724606e-01,3.191667377234694403e+00,1.382767529954657570e+00,6.974134086472281169e-01,2.102931560423437318e+00
1.042679006904613681e+00,5.959616477433404835e-01,5.214864115097869179e-01,-1.147816847332108203e+01,1.800865801223760165e+00,1.376040166117811658e+00,1.588919526065566190e+00
5.386714876446959677e-01,8.018342427134310391e-02,-4.412039757350120356e-02,1.538701645374356275e+00,1.587687312235934733e+00,1.152045429283312439e+00,1.388777287829884521e+00
1.764367589308062090e-01,2.357957656045052974e-01,1.140882379831088117e-01,1.263052973111977906e+01,1.013376662442231124e+00,1.264589432761282772e+00,8.187178797777905359e-01
-4.009130954274490316e-02,3.073699856697273414e-01,1.041204228658900027e-01,-8.813114684809105981e+00,1.251591146930201015e+00,9.562107477896679697e-01,1.276440349672835373e+00
-1.441780055817639405e-01,4.654851120563177624e-01,-1.705194157571441049e-01,1.244541438861548421e+01,1.738329772096817605e+00,1.441280376753233838e+00,1.224821619697556097e+00
8.135101284800526633e-01,5.897882254786698253e-01,1.513845157303362644e-02,-1.386076900998808981e+01,1.018539291943017622e+00,1.675223903734415432e+00,1.261778297336908272e+00
-1.744728101536849318e-01,-1.301179725810751309e-01,5.214541862488043522e-01,-3.709089166730803910e+00,1.165305146936694625e+00,1.046795076247306833e+00,1.707530945233517450e+00
1.458349654992449063e+00,2.563835840784778886e-01,1.153946626952000898e+00,8.955509631177687169e+00,1.336481472457679232e+00,1.276893212114390552e+00,1.241384637168692073e+00
6.847831274387985827e-03,-1.119907635468216922e+00,4.490670208411660091e-01,-1.782788993481302597e+01,1.823110153658098476e+00,4.072181336567555765e-01,1.152669920964512817e+00
-6.151852525929253357e-01,-4.235284305767089141e-01,9.209417763725848971e-01,1.065734960587571756e+01,8.676208777460526766e-01,9.914095914561503742e-01,9.014488795023322121e-01
8.556755171558579065e-02,1.045784099195629091e+00,7.550802541679302315e-01,5.989049419443067457e+00,1.625991259158007685e+00,5.350225162164635728e-01,6.566574758975862736e-01
3.168925178373285800e-01,6.120867246338118628e-01,3.053388117929100587e-01,-3.801526999018349784e+01,1.128072879317870258e+00,1.296793236665121363e+00,1.832198416252343476e+00
-7.559858012659529392e-01,4.594626190179396108e-01,4.110362143845285865e-01,-1.246874690434839295e+01,1.078402679924619578e+00,1.280250477909188334e+00,1.331226572460594726e+00
7.436594266830046651e-01,5.550800181447975712e-01,-3.644043237283669384e-02,1.778687071613185466e+01,1.053357214425684862e+00,1.547203209448226646e+00,1.956341651738149778e+00
-7.479231454965233053e-04,1.837197596861953608e-01,4.194264156158928891e-01,-1.529918703118208434e+01,1.554074886125060173e+00,1.445010302813390046e+00,1.635403108212096113e+00
1.481144296004019978e-01,5.245942811286808949e-01,-3.259130251958021751e-01,2.253674810248748273e+01,1.211456727728799088e+00,1.608356221887951909e+00,1.627845559865606750e+00
